coin,date_added,max_supply,circulating_supply,total_supply,market_cap,Volume24h,price
SPK,2018-01-22T00:00:00.000Z,21000000.0,9762465.83821855,10855887.33355824,37863.24986879516,228.43411091,0.0038784514585
MCC,2020-11-17T00:00:00.000Z,500000000.0,34458624.0,500000000.0,37386.86521991132,26750.3292272,0.00108497847215
SET,2019-02-26T00:00:00.000Z,,960881.9157121,55000000.0,36916.90370917646,0.0,0.03841981320027
ACOIN,2014-09-13T00:00:00.000Z,,1220084.956657,1220084.956657,36702.65503573388,0.0019967,0.0300820486602
GALI,2019-04-04T00:00:00.000Z,,19428482.993093,19802513.176259,36134.10150677372,0.29637419,0.00185985192563
GDR,2019-11-28T00:00:00.000Z,,249181440.0,259564000.0,35513.3711526164,0.0,0.00014252012972
SONO,2017-11-02T00:00:00.000Z,,2084823.146499,2084823.146499,34976.09209396182,98.19065027,0.01677652713742
MEDIC,2015-05-04T00:00:00.000Z,,298349397.5125,298349835.3125,34528.03655087739,0.0,0.00011573020371
ITT,2017-10-27T00:00:00.000Z,,9814899.14423827,11500000.0,34068.1822501402,37812.54663052,0.00347106799056
CRM,2017-07-31T00:00:00.000Z,100000000.0,45108748.763317,45108748.763317,33991.86006945726,10.76791105,0.00075355360105
CF,2015-04-21T00:00:00.000Z,,2446961.25,2446961.25,33982.47887269124,0.0,0.0138876244455
onLEXpa,2020-01-22T00:00:00.000Z,586000000.0,585999042.9708753,586000000.0,33908.89431137221,45.18905801,5.786510186e-05
SWYFTT,2020-02-19T00:00:00.000Z,,706940.089382,750000.0,33330.55023276733,0.0,0.04714763065977
SHVR,2018-12-21T00:00:00.000Z,,54453298.39102205,200000000.0,31501.28407496929,0.0,0.00057850093577
SPRKL,2019-03-08T00:00:00.000Z,,13003334.58461006,70000000.0,30535.990398401405,223.79267047,0.00234831997898
OBEE,2020-09-04T00:00:00.000Z,11988000000.0,61086084.244003,11967000000.0,30590.679021132048,15605.74599078,0.00050077983226
B2G,2019-01-10T00:00:00.000Z,,52761896.29,59178452.0,30522.806376764693,0.69362262,0.00057850093577
BNC,2018-08-28T00:00:00.000Z,,518931720.71935016,700000000.0,29995.90952437877,0.0,5.78031913e-05
HNB,2019-05-20T00:00:00.000Z,1000000000.0,29640456.263167,1000000000.0,29946.01758170417,0.0,0.00101030892763
GIN,2018-05-23T00:00:00.000Z,,8026998.285193,8027008.285193,29548.56311601563,1.93278639,0.0036811473064
HLX,2019-12-19T00:00:00.000Z,,70159.8009,5000000.0,29466.518095614538,3998.91520681,0.41999147257578
AMS,2015-08-21T00:00:00.000Z,,50201886.165387,81469427.252328,29041.838124095397,0.0,0.00057850093577
ZYD,2016-09-17T00:00:00.000Z,,6243840.00056,6243840.00056,28896.53826510181,0.0,0.00462800748618
EXO,2019-01-28T00:00:00.000Z,21000000.0,516268.10087038,681268.10087038,28621.20302106249,645.91871656,0.05543864316391
HELP,2018-10-17T00:00:00.000Z,23000000.0,12147167.052895,23000000.0,28108.664447471616,16227.04380858,0.00231400986955
MCPC,2019-06-17T00:00:00.000Z,21000000.0,9647081.02578097,9647081.02578097,27695.046175824853,1147.19711767,0.00287082135019
ORE,2018-01-16T00:00:00.000Z,26280000.0,5124807.154426,5844807.154426,26682.351610439833,7.21679917,0.00520650842196
KKC,2018-10-10T00:00:00.000Z,60000000.0,19850906.138073,19850906.138073,26412.665886721297,0.0,0.00133055215228
XAP,2018-08-13T00:00:00.000Z,250000000.0,148585276.414117,149359882.214117,25787.016434014655,2.94786721,0.00017355028073
YLC,2018-08-13T00:00:00.000Z,,29499387.99998092,48888888.0,25450.651782066958,52375.47633143,0.00086275185716
PXI,2014-10-04T00:00:00.000Z,,21931814.949,21931814.949,25375.150942481272,0.0,0.00115700187155
HVCO,2016-06-08T00:00:00.000Z,,1494170.720416,1694170.720416,25344.772878841675,0.0,0.01696243443439
SND,2018-10-30T00:00:00.000Z,60000000.0,43049968.540656,43149968.540656,24904.44708563856,0.0,0.00057850093577
NRP,2018-10-04T00:00:00.000Z,,9497994014.0,9500000000.0,24582.73280181924,52.88410953,2.5882026e-06
NOTE,2014-03-08T00:00:00.000Z,,135043262.252,155043262.252,23301.288127061773,2.01304646,0.00017254683972
ALLBI,2019-12-10T00:00:00.000Z,486000000.0,223628631.0,243000000.0,23294.10885697924,58556.77221744,0.00010416425103
GOSS,2018-09-24T00:00:00.000Z,,32479221.398885,32479221.398885,23099.98025181059,31.31708718,0.00071122333778
QUAN,2018-10-04T00:00:00.000Z,1100000000.0,39779347.467072,400577270.77623,23012.389734021133,102.61333899,0.00057850093577
DTC,2013-12-07T00:00:00.000Z,,39712849.237865,39712849.237865,22973.920446197837,0.0,0.00057850093577
CUMMIES,2021-04-13T00:00:00.000Z,11000000.0,1034221.0,11000000.0,21859.687837343245,1818569.86212723,0.02113637978473
VEC2,2015-09-04T00:00:00.000Z,,18399310.9978,18399310.9978,21288.0372596851,0.0,0.00115700187155
DLC,2016-09-21T00:00:00.000Z,,9106714.077459,9106714.077459,21072.97046249052,0.0,0.00231400374309
CREVA,2015-07-07T00:00:00.000Z,,36390750.0,6240390800.0,21057.54455366232,0.0,0.00057865101856
APC,2018-10-26T00:00:00.000Z,65000000.0,34999999.946487,65000000.0,20247.66970749247,24.00273224,0.00057850484967
VLT,2016-09-03T00:00:00.000Z,,554855.0,554855.0,19901.01647653855,0.00079646,0.03586705801793
ETHP,2020-06-29T00:00:00.000Z,,1308522.0,20000000.0,19890.51002365279,97.81227035,0.01520074559209
EGX,2018-10-05T00:00:00.000Z,,33583500.0,72000000.0,19428.086176431796,0.0,0.00057850093577
ABST,2020-04-21T00:00:00.000Z,,491010797.0,500000000.0,19406.17507730912,56.34450619,3.952290906e-05
QBC,2014-04-23T00:00:00.000Z,,6703137.91866,8803137.91866,19388.857792834962,0.0,0.00289250467887
MDTK,2020-01-27T00:00:00.000Z,2100000000.0,4107112.0,2100000000.0,19012.67633720213,4.73105073,0.0046292081485
SONG,2015-03-23T00:00:00.000Z,,32565300.0,32565300.0,18843.944014711968,0.0,0.00057865101856
ARB,2015-05-21T00:00:00.000Z,,10830050.0,10830050.0,18800.458390775486,0.0,0.00173595305569
MILO,2017-03-17T00:00:00.000Z,30015000.0,10789953.714051,10789953.714051,18725.994961588374,0.0,0.00173550280732
CAB,2016-04-04T00:00:00.000Z,,10499995.91,10499995.91,18222.772378653517,0.0,0.00173550280732
FLC,2019-02-12T00:00:00.000Z,1000000000.0,881836.073982,1000000000.0,18132.1649691044,94054.3298172,0.02056183173277
XDNA,2018-08-09T00:00:00.000Z,21000000.0,8822006.70176023,8822013.56576023,17862.386963313595,22.04231299,0.00202475327521
DSR,2017-11-05T00:00:00.000Z,,10269487.802466,10869487.802466,17822.72491091824,0.0,0.00173550280732
LTCR,2016-01-21T00:00:00.000Z,,30227750.0256,30227750.0256,17486.78167603124,0.0,0.00057850093577
SQR,2018-10-18T00:00:00.000Z,,13613403.153987,13961783.262734,17325.80621999233,1.01110851,0.0012727020587
FLL,2020-08-10T00:00:00.000Z,133000000.0,1785468.225,10068890.838,17300.825967250963,4.08909297,0.00968979773765
CLC,2020-01-10T00:00:00.000Z,,14788953.9513,14821829.9603,17110.84739992087,248.81149308,0.00115700187155
SCS,2017-04-27T00:00:00.000Z,,574745.0,587545.0,16957.016536871775,0.0,0.02950354772442
CSTL,2018-09-18T00:00:00.000Z,50000000.0,21850857.00324767,21850857.00324767,16432.963590859956,0.56478989,0.0007520512165
ROCO,2019-01-08T00:00:00.000Z,21000000.0,1821297.65099524,1826565.68632187,15804.335931337804,28.18580214,0.0086775140366
LUNA,2017-01-04T00:00:00.000Z,,1706429.495062,1706429.495062,15794.73695558765,1.06e-06,0.00925601497237
CMT,2016-06-26T00:00:00.000Z,,872830.0,872830.0,15147.989153122428,0.0,0.01735502807319
RAGNA,2018-10-02T00:00:00.000Z,100000000.0,16238639.346317,18659848.530134,15030.508892091391,5.51032196,0.00092560149724
EUC,2015-08-24T00:00:00.000Z,,12416554.450408,12416554.450408,14365.97673732454,0.0,0.00115700187155
NUKO,2017-12-06T00:00:00.000Z,,12000829.33,21606558.5,13884.981994962134,4.60197494,0.00115700187155
IBANK,2017-01-23T00:00:00.000Z,,4526324.0,4526324.0,13092.413348081573,0.0,0.00289250467887
MOONSHOT,2021-04-06T00:00:00.000Z,1.0,191163049869.0,629124973940.0,13024.236801932764,4764277.15678515,6.813156e-08
PAZZI,2020-05-28T00:00:00.000Z,2000000000.0,42734738.0057,168717761.0,12777.433137306996,184.59893724,0.00029899406744
NOAHP,2018-03-21T00:00:00.000Z,216000000000.0,131656984.0,216000000000.0,12541.8008873402,18035.31774363,9.526118939e-05
IMS,2016-03-18T00:00:00.000Z,,5368933.597307,5368933.597307,12423.732440570056,0.0,0.00231400374309
IBS,2020-04-02T00:00:00.000Z,1500000000.0,1069402.492,1500000000.0,12991.657189136335,6109.74218051,0.01214851965123
MOX,2019-01-09T00:00:00.000Z,18400000.0,5027488.0,5027488.0,11633.626050340057,0.0,0.00231400374309
ELD,2019-02-18T00:00:00.000Z,,3899312.2,3900000.0,11411.114857176834,138.17145507,0.00292644299094
LTK,2019-03-20T00:00:00.000Z,,93798013227.9,840000000000.0,11242.303448410059,331.12602259,1.1985652e-07
VIVID,2018-08-01T00:00:00.000Z,,7697539.172528,7910746.172528,11135.472206549042,0.0,0.00144662754641
AKA,2018-08-10T00:00:00.000Z,,19177485.0,19177485.0,11094.19301821514,8.64396098,0.00057850093577
XMCT,2018-07-15T00:00:00.000Z,,105319790.0,700000000.0,10530.711988181529,0.0,9.998796986e-05
SOCC,2017-07-02T00:00:00.000Z,75000000.0,10518425.0,10678425.0,10505.065161434644,0.0,0.00099872986321
KTS,2019-06-18T00:00:00.000Z,,722903.984444,1575255.51584,10161.555948303036,392.04631506,0.01405657759117
XPTX,2016-05-17T00:00:00.000Z,,2160125.608005,2160125.608005,9997.077484936262,0.0,0.00462800748618
CXT,2017-04-17T00:00:00.000Z,,8623200.0,10123200.0,9977.058538749961,0.0,0.00115700187155
PLNC,2014-04-15T00:00:00.000Z,38540000.0,17089600.0,19089600.0,9886.349591934992,0.0,0.00057850093577
DASHG,2019-01-14T00:00:00.000Z,18000000.0,2300683.386065,2390938.08429,9849.011438993917,0.0,0.00428090692472
BIT,2018-10-19T00:00:00.000Z,70000000000.0,82497697.956387,87904512.722227,9633.300572478856,108.79907293,0.00011677053798
VOLT,2017-04-30T00:00:00.000Z,,16588055.599613,61608155.599613,9596.20568698091,0.0,0.00057850093577
STR,2018-08-30T00:00:00.000Z,7785000.0,1697796.14897735,2096599.24999608,8839.589948421828,6.45085236,0.00520650842196
PAXEX,2018-09-24T00:00:00.000Z,,17571744.858728,25817955.259887,8640.480217399603,0.0,0.00049172579541
JS,2017-10-27T00:00:00.000Z,,7991996.0,7991996.0,8322.078896438143,0.21002955,0.00104130168439
IRA,2020-06-29T00:00:00.000Z,,20999999.99999998,21000000.0,8281.630271039992,77.08615902,0.00039436334624
CYL,2018-10-31T00:00:00.000Z,,564377.395258,27834890.0,7774.292620702797,230664.06626857,0.01377498937063
BRIA,2017-06-29T00:00:00.000Z,3000000.0,743430.77003,743430.77003,7434.3077003,0.0,0.01
CNNC,2017-05-13T00:00:00.000Z,,2476892.71923,2476892.71923,7164.423779431811,0.0,0.00289250467887
PAMP,2020-07-15T00:00:00.000Z,2920669.0,2431244.00794,3083377.85452,6991.724502467039,44.03501753,0.00287578066193
SANDG,2015-10-12T00:00:00.000Z,,3064800.039,3064800.039,6939.251064702992,0.0,0.00226417742639
WBB,2015-02-28T00:00:00.000Z,,181919.243597,181919.243597,6631.868603020623,0.0,0.03645501416943
MNP,2018-09-25T00:00:00.000Z,,2191996.009141,4237566.751491,6467.165886738583,1.15882455,0.00295035477244
AAA,2018-09-14T00:00:00.000Z,,15090818.102264,397000000.0,6100.941511661849,0.0,0.00040428169436
ICON,2017-02-08T00:00:00.000Z,,592893.53,592893.53,6054.153477926294,0.0,0.01021119842196
LTCU,2017-08-30T00:00:00.000Z,,1031300.00006,8531300.00006,5967.627954777096,0.0,0.00578651018562
BUL,2019-01-10T00:00:00.000Z,,1096352.67076049,1160000.0,5708.16941375283,0.71849747,0.00520650842196
MPT,2020-09-11T00:00:00.000Z,999999999999.0,1288768.0,999999999999.0,5150.0918682422725,510.1547901,0.00399613574223
KZC,2018-01-12T00:00:00.000Z,18900000.0,1563996.492671,3443117.780171,4433.389829327328,2.45990843,0.00283465458529
MRI,2018-09-07T00:00:00.000Z,16000000.0,3432003.242284,3442976.875859,3970.8341744882564,0.0,0.00115700187155
DOW,2018-08-28T00:00:00.000Z,,11845265.5,2000000000.0,3747.082400608681,217.21671459,0.00031633587281
DIN,2018-09-10T00:00:00.000Z,100000000.0,8947928.769113,10947933.769113,3623.4696163035705,4.09197702,0.00040495065504
NANOX,2017-05-30T00:00:00.000Z,,0.078264,1.130085,3603.953369540633,80.80805391,46048.67333053042
STO,2019-07-24T00:00:00.000Z,,278998364.0,279000000.0,3209.3524002413446,0.0,1.150312265e-05
INNBCL,2019-03-13T00:00:00.000Z,5000000000.0,3570727162.0,5000000000.0,2535.2500283916806,1073.75284228,7.1000945e-07
QBIC,2018-01-24T00:00:00.000Z,52500000.0,4684175.677695,5426067.676573,2525.943925875986,0.0,0.00053925046789
SYBC,2020-08-28T00:00:00.000Z,500000000.0,12044377.42494,500000000.0,2450.4224651878853,240122.87328139,0.00020344949172
LABX,2019-02-25T00:00:00.000Z,,405158.050957,4042772.32214405,2110.006069784575,10.65117577,0.00520785916706
ARGUS,2017-02-26T00:00:00.000Z,,1148324.048,5194373.048,1992.9196090170663,0.0,0.00173550280732
PONZI,2016-05-18T00:00:00.000Z,,861099.0018,861099.0018,1992.5863133362625,0.0,0.00231400374309
WXC,2018-10-01T00:00:00.000Z,31000000.0,31000000.0,31000000.0,1793.35290098,50.5242626,5.785009358e-05
BENZ,2018-10-04T00:00:00.000Z,,5958968.5,6680472.88,1406.3353049298833,253.76444362,0.00023600314466
HELP,2019-08-08T00:00:00.000Z,,23627.513639,5008576.24641,1380.522413765162,15.29614324,0.05842859451307
CONX,2017-04-17T00:00:00.000Z,,744265.711357,1595265.711357,861.1168209705412,0.0,0.00115700187155
FLT,2020-01-20T00:00:00.000Z,15000000000.0,3350000000.0,15000000000.0,808.2309495000001,0.0,2.4126297e-07
HDI,2020-07-01T00:00:00.000Z,12910000.0,903700.0,12910000.0,597.733886359288,29.45342956,0.00066142955224
AGLT,2018-10-10T00:00:00.000Z,,88751538.925,100000000.0,297.31765539875,30.13692383,3.35e-06
NBXC,2019-08-26T00:00:00.000Z,21000000.0,269548.753346,2269548.753346,155.93420604629793,2.98043682,0.00057850093577
GOLD,2019-11-18T00:00:00.000Z,,13529.425,19174.3,16.12955957560154,0.0,0.00119218367193
WETH,2018-01-14T00:00:00.000Z,,0.0,1153916.966737,0.0,1298968924.7127078,2879.0989958021914
WHT,2021-02-19T00:00:00.000Z,,0.0,0.0,0.0,546364454.0642428,26.33293239321581
SHIB,2020-08-01T00:00:00.000Z,,0.0,1000000000000000.0,0.0,122640520.87958027,1.97522968e-06
CNC,2020-08-01T00:00:00.000Z,100000000000.0,0.0,0.0,0.0,101027608.15249178,0.15383483830846
OKT,2021-01-16T00:00:00.000Z,41963350.0,0.0,11547688.0,0.0,98634361.495262,235.1808509470811
CUSDC,2020-07-24T00:00:00.000Z,,0.0,9803299805.03644,0.0,78351437.24845016,0.0219484496447
MVC,2020-11-17T00:00:00.000Z,3000000000.0,0.0,0.0,0.0,76699565.93608937,0.10708251336576
CARDS,2021-03-31T00:00:00.000Z,,0.0,0.0,0.0,65204476.56521799,28.10011969365302
CDAI,2020-03-11T00:00:00.000Z,,0.0,2025596474.0,0.0,62744895.04101166,0.02140773769395
LF,2021-04-07T00:00:00.000Z,2500000000.0,0.0,0.0,0.0,55484142.53410346,20.60164053650581
ETH3L,2020-06-26T00:00:00.000Z,,0.0,2.1557,0.0,52580651.9113564,90.0059555746875
ERSDL,2020-10-30T00:00:00.000Z,,0.0,306598539.0,0.0,52409737.27599727,1.34355088769636
BTCUP,2020-05-20T00:00:00.000Z,,0.0,0.0,0.0,50403656.86637533,153.50695415654133
XNO,2021-02-02T00:00:00.000Z,,0.0,0.0,0.0,45846976.86891452,0.29120519595159
XRPUP,2020-09-11T00:00:00.000Z,,0.0,0.0,0.0,41023008.87440007,20.84957667429786
BNBUP,2020-09-11T00:00:00.000Z,,0.0,0.0,0.0,35439071.62206327,2020.9589668468093
SAFEMOON,2021-03-09T00:00:00.000Z,,0.0,616523426814421.0,0.0,34592450.40057169,4.93975527e-06
BTC3L,2020-06-25T00:00:00.000Z,,0.0,3.022972,0.0,32675910.317963,251.78348216366686
PLEX,2020-12-14T00:00:00.000Z,414720000.0,0.0,414720000.0,0.0,30528326.22056884,0.47582362901321
FINE,2021-04-16T00:00:00.000Z,,0.0,500000000.0,0.0,28108756.00660657,3.29819108666194
GAT,2020-08-05T00:00:00.000Z,100000000000.0,0.0,0.0,0.0,25134982.36313838,0.0520524048098
ETH3S,2020-06-25T00:00:00.000Z,,0.0,2.31209,0.0,23841421.58081487,0.16915321340809
XRPDOWN,2020-09-11T00:00:00.000Z,,0.0,0.0,0.0,23318644.49286928,0.04270513292338
BTCDOWN,2020-05-20T00:00:00.000Z,,0.0,0.0,0.0,19583760.73601675,0.04083918967985
SXPUP,2020-10-27T00:00:00.000Z,,0.0,0.0,0.0,18029264.52147052,2.76594511886518
MSB,2020-11-04T00:00:00.000Z,,0.0,300000000.0,0.0,17903497.80706463,3.18580465330201
SPORE,2021-04-28T00:00:00.000Z,1e+17,0.0,1.64955455926215e+16,0.0,17330929.78174322,9.2029e-10
BTC3S,2020-06-25T00:00:00.000Z,,0.0,3.196234,0.0,16955919.45728891,0.0495262942358
BAGS,2021-01-15T00:00:00.000Z,,0.0,0.0,0.0,16374799.59465614,154.7313002450745
ETHUP,2020-09-11T00:00:00.000Z,,0.0,0.0,0.0,16146727.70926785,250.77990821409057
ELON,2021-04-23T00:00:00.000Z,1000000000000000.0,0.0,1000000000000000.0,0.0,15107334.38627818,2.4728719e-07
COPS,2021-03-29T00:00:00.000Z,18000.0,0.0,0.0,0.0,15323295.51173965,517.4013715057291
GCR,2020-12-03T00:00:00.000Z,3000000.0,0.0,0.0,0.0,14945316.1784163,1762.9350203202246
ALP,2019-10-22T00:00:00.000Z,,0.0,100000000.0,0.0,14297323.22261644,1.56154901616684
AUDT,2020-12-28T00:00:00.000Z,1000000000.0,0.0,0.0,0.0,13902913.90091443,0.77093465619724
MEPAD,2021-04-30T00:00:00.000Z,,0.0,400000000.0,0.0,13832778.59807254,0.15044144844493
AKITA,2021-02-02T00:00:00.000Z,100000000000000.0,0.0,0.0,0.0,13463408.95625037,1.45860642e-06
XRPBULL,2020-04-06T00:00:00.000Z,,0.0,296513.9,0.0,12971042.80329129,1.3460361237752
KINE,2021-03-11T00:00:00.000Z,,0.0,0.0,0.0,12934970.63801068,3.01620775442543
NAOS,2021-04-30T00:00:00.000Z,,0.0,0.0,0.0,12534114.43596842,0.68568677828461
VALUE,2020-10-14T00:00:00.000Z,6626401.0,0.0,0.0,0.0,12562277.13569884,5.47536769215105
HOO,2020-10-29T00:00:00.000Z,1000000000.0,0.0,1000000000.0,0.0,11969689.6010429,2.00776016256598
EPAN,2020-11-23T00:00:00.000Z,94697000.0,0.0,94697000.0,0.0,11787807.56524282,0.30258860345846
TON,2020-10-26T00:00:00.000Z,10000000000.0,0.0,0.0,0.0,11279169.99756591,0.6046348351196
SXPDOWN,2020-10-27T00:00:00.000Z,,0.0,0.0,0.0,11075255.2267818,8.09983928518002
BETH,2021-01-28T00:00:00.000Z,,0.0,0.0,0.0,11047073.11319088,2695.656819202802
DC,2021-02-18T00:00:00.000Z,,0.0,0.0,0.0,10909075.59667306,0.80758397613721
BOSON,2021-03-16T00:00:00.000Z,200000000.0,0.0,0.0,0.0,10737565.86962063,3.69845896338051
MCAN,2021-02-23T00:00:00.000Z,5000000000.0,0.0,0.0,0.0,10345015.1874584,0.09899679683451
BOX,2020-09-09T00:00:00.000Z,5000000.0,0.0,5000000.0,0.0,10132953.26870573,17.82004544497996
LEASH,2021-04-19T00:00:00.000Z,,0.0,0.0,0.0,10036044.76125678,796.2570067218767
DVI,2020-11-04T00:00:00.000Z,1000000000.0,0.0,1000000000.0,0.0,9970263.46440163,0.57254527828536
CUSDT,2020-07-24T00:00:00.000Z,,0.0,4558972537.0,0.0,9640892.9103213,0.02110334859545
ETHBULL,2020-02-11T00:00:00.000Z,,0.0,2688.700543,0.0,9611778.6632799,9990.00684271173
AAVEUP,2020-11-26T00:00:00.000Z,,0.0,0.0,0.0,9050418.29926837,25.39849604991202
FILDA,2021-02-11T00:00:00.000Z,,0.0,0.0,0.0,8693914.595519,0.94430687259505
ETHDOWN,2020-09-11T00:00:00.000Z,,0.0,0.0,0.0,8643085.84230213,0.00113897687444
ADABULL,2020-08-03T00:00:00.000Z,,0.0,93.282635,0.0,8488032.56121678,17145.711609846767
ROCKS,2020-12-24T00:00:00.000Z,100000000.0,0.0,1019785.082683,0.0,8396076.34344314,3.24005052102346
KRYPTO,2021-04-30T00:00:00.000Z,1000000000.0,0.0,0.0,0.0,8441460.00860746,0.05589758922403
BNBDOWN,2020-09-11T00:00:00.000Z,,0.0,0.0,0.0,8270343.2173787,9.56980569654823
APN,2021-02-05T00:00:00.000Z,1000000000.0,0.0,0.0,0.0,7850609.11757937,0.34801259889281
XT,2020-08-01T00:00:00.000Z,100000000.0,0.0,0.0,0.0,7796202.85610335,10.02880077939264
BULL,2020-01-21T00:00:00.000Z,,0.0,454.930863,0.0,7562577.3073981,60564.665175865746
ARES,2021-03-06T00:00:00.000Z,1000000000.0,0.0,1000000000.0,0.0,7348398.08806994,0.11653806068346
UBX,2020-11-09T00:00:00.000Z,1000000000000.0,0.0,1000000000000.0,0.0,7388728.96969917,0.00190925357776
ADAUP,2020-09-11T00:00:00.000Z,,0.0,0.0,0.0,7404735.07511609,82.63632216837537
SUSHIUP,2020-12-18T00:00:00.000Z,,0.0,0.0,0.0,7295941.32012309,3.17793547582343
FNB,2020-06-11T00:00:00.000Z,,0.0,33500000.0,0.0,7190897.91658034,4.44638564187387
EMC,2020-11-13T00:00:00.000Z,1000000000.0,0.0,0.0,0.0,7144033.84801295,6.64986805511693
UNIUP,2020-10-27T00:00:00.000Z,,0.0,0.0,0.0,7101134.02801957,38.39523817207062
NBS,2020-09-19T00:00:00.000Z,3600000000.0,0.0,3600000000.0,0.0,7111302.20592268,0.03337027984058
